,clust,Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
6442,1,6895,1,0,1,5,64,2,1,11.85,1,1,1,2,1,0,1,1,1,1,1,1,2,1,1,85.0,5484.4,0.0,0,758.4,6242.799999999999
6443,0,6051,1,0,0,0,16,0,1,24.79,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.75,294.9,0.0,0,396.64,691.54
6444,0,5226,1,0,0,0,4,5,1,6.36,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,23.9,97.5,0.0,0,25.44,122.94
6445,0,4458,1,0,0,0,1,5,1,27.08,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.95,19.95,0.0,0,27.08,47.03
6446,2,3390,1,0,0,0,18,0,0,0.0,0,1,1,8,0,0,0,0,0,0,0,1,0,0,1,25.15,476.8,0.0,0,0.0,476.8
6447,2,6113,1,0,0,0,2,5,1,21.3,1,1,1,7,0,1,0,0,0,0,0,0,0,0,1,54.15,101.65,0.0,10,42.6,154.25
6448,2,3860,1,0,1,3,19,0,1,8.3,0,1,1,48,0,1,0,0,0,1,1,1,0,1,1,59.8,1130.85,0.0,0,157.70000000000002,1288.55
6449,2,6912,1,0,0,0,40,2,1,33.66,1,1,2,20,0,0,0,0,0,1,1,1,0,0,0,83.85,3532.25,0.0,0,1346.3999999999999,4878.65
6450,2,848,1,0,0,0,21,0,1,3.26,1,1,2,51,0,0,0,0,0,0,0,1,0,0,1,75.3,1570.7,0.0,0,68.46,1639.16
6451,2,2958,1,0,0,0,8,5,1,30.8,0,1,1,27,0,1,0,1,1,0,0,1,0,1,0,66.65,520.95,0.0,0,246.4,767.35
6452,1,2695,1,0,1,3,72,0,1,32.23,0,1,2,19,1,1,1,1,1,1,1,1,2,1,1,109.5,7854.9,0.0,0,2320.56,10175.46
6453,1,5276,1,0,0,0,48,2,1,21.39,1,1,1,3,0,1,1,1,1,0,0,0,1,1,0,73.85,3581.4,0.0,60,1026.72,4668.12
6454,0,2308,1,0,0,0,69,0,1,17.74,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,19.3,1447.9,0.0,0,1224.06,2671.96
6455,1,6993,1,0,0,0,72,0,1,36.49,1,1,2,27,1,1,1,1,1,1,1,1,2,1,0,118.2,8547.15,0.0,0,2627.28,11174.43
6456,2,46,1,0,0,0,14,0,1,24.04,0,1,0,12,0,1,0,0,0,0,0,1,1,0,1,51.45,727.85,0.0,0,336.56,1064.41
6457,2,4412,1,0,0,0,6,0,1,10.88,0,1,0,8,0,1,0,0,1,0,0,1,0,0,0,59.45,357.6,0.0,0,65.28,422.88
6458,0,5214,1,0,1,6,8,0,1,17.2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,19.5,159.35,0.0,0,137.6,296.95
6459,0,5399,1,0,0,0,17,0,1,42.42,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,19.55,280.85,0.0,0,721.14,1001.99
6460,1,426,1,0,0,0,65,2,1,2.72,1,1,2,16,1,0,0,1,0,1,1,0,1,0,0,93.55,6069.25,0.0,30,176.8,6276.05
6461,2,5090,1,0,1,6,57,2,1,18.85,0,1,0,24,1,0,1,1,0,0,0,1,1,1,1,59.3,3274.35,0.0,0,1074.45,4348.8
6462,1,4394,1,0,1,9,56,2,1,37.76,1,1,2,21,1,1,1,0,1,1,1,1,1,0,0,109.8,6109.65,0.0,0,2114.56,8224.21
6463,2,2318,1,0,1,7,14,0,1,4.45,0,1,2,16,0,0,0,0,0,1,1,1,0,1,0,78.1,1122.4,0.0,0,62.300000000000004,1184.7
6464,2,2901,1,0,1,1,52,0,0,0.0,0,1,1,26,1,0,0,0,0,1,1,1,0,1,0,39.9,2020.9,0.0,0,0.0,2020.9
6465,1,3983,1,0,0,0,58,0,1,29.47,0,1,1,16,1,1,1,1,0,0,0,1,2,1,1,64.9,3795.45,0.0,0,1709.26,5504.71
6466,1,2738,1,0,0,0,67,0,0,0.0,0,1,1,11,0,0,1,1,1,1,1,1,0,1,1,53.4,3579.15,0.0,0,0.0,3579.15
6467,2,6791,1,0,0,0,2,0,0,0.0,0,1,1,48,0,0,0,0,0,0,0,0,0,1,1,24.9,49.7,0.0,10,0.0,59.7
6468,1,2617,1,0,0,0,71,0,1,25.45,1,1,2,59,1,1,1,1,1,1,1,1,2,1,0,114.0,8175.9,0.0,0,1806.95,9982.85
6469,0,2229,1,0,1,7,46,0,1,27.65,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,20.25,890.35,0.0,0,1271.8999999999999,2162.25
6470,0,2116,1,0,0,0,3,0,1,18.43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20.2,50.6,0.0,0,55.29,105.89
6471,0,100,1,0,0,0,3,0,1,2.69,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.95,58.0,0.0,0,8.07,66.07
6472,0,4085,1,0,1,9,50,0,1,26.98,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,20.35,938.95,0.0,0,1349.0,2287.95
6473,1,3530,1,0,1,2,67,0,0,0.0,0,1,0,51,1,1,1,1,1,0,0,1,2,0,1,54.2,3623.95,0.0,0,0.0,3623.95
6474,1,6348,1,0,0,0,69,1,1,13.91,1,1,0,7,1,1,0,1,0,0,0,1,2,1,1,66.9,4577.9,0.0,0,959.79,5537.69
6475,2,2137,1,0,0,0,1,0,0,0.0,0,1,1,18,0,0,0,0,0,0,0,1,1,0,1,25.85,25.85,0.0,0,0.0,25.85
6476,2,3711,1,0,0,0,32,0,1,47.3,0,1,2,24,0,0,0,0,1,1,1,1,0,0,0,91.05,2871.5,0.0,0,1513.6,4385.1
6477,0,4745,1,0,1,9,60,0,1,32.12,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,20.95,1270.55,0.0,0,1927.1999999999998,3197.75
6478,1,6290,1,0,1,4,72,1,1,44.03,1,1,2,14,0,1,1,1,1,1,1,1,2,1,0,109.2,7711.45,0.0,0,3170.16,10881.61
6479,0,2703,1,0,0,0,2,0,1,7.8,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,19.65,31.2,0.0,0,15.6,46.8
6480,0,4144,1,0,0,0,2,0,1,31.01,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,20.5,38.25,0.0,0,62.02,100.27000000000001
6481,1,495,1,0,0,0,36,0,1,44.7,1,1,1,59,1,0,1,1,1,1,1,1,1,1,1,89.65,3348.1,0.0,0,1609.2,4957.3
6482,2,3036,1,0,0,0,7,0,1,1.67,0,1,2,23,1,0,0,0,0,0,0,1,0,0,1,74.35,533.6,0.0,0,11.69,545.2900000000001
6483,1,2398,1,0,1,1,19,0,1,45.37,1,1,2,52,0,1,0,0,0,1,1,1,0,1,0,89.1,1620.8,0.0,0,862.03,2482.83
6484,1,2200,1,0,1,3,47,0,1,38.25,0,1,2,20,1,0,1,0,0,1,1,1,0,0,0,90.05,4137.2,0.0,0,1797.75,5934.95
6485,0,1511,1,0,0,0,1,0,1,2.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.4,19.4,0.0,0,2.85,22.25
6486,1,3059,1,0,1,6,32,0,1,36.65,0,1,2,69,1,1,0,0,0,1,1,1,1,1,0,90.8,3023.85,0.0,0,1172.8,4196.65
6487,1,3486,1,0,1,3,61,0,1,34.54,1,1,2,58,0,0,1,0,1,1,1,1,1,1,0,99.9,6241.35,0.0,0,2106.94,8348.29
6488,1,2028,1,0,1,1,72,1,1,28.63,1,1,1,19,1,1,1,1,1,1,1,1,2,0,1,88.7,6501.35,0.0,0,2061.36,8562.710000000001
6489,1,4959,1,0,1,1,44,0,0,0.0,0,1,1,69,0,0,1,1,1,1,1,0,1,1,0,54.3,2317.1,0.0,10,0.0,2327.1
6490,2,2385,1,0,0,0,41,0,1,6.6,1,1,0,3,0,0,1,0,0,0,0,1,0,1,0,55.7,2237.55,0.0,0,270.59999999999997,2508.15
6491,1,5700,1,0,0,0,50,0,1,23.28,1,1,2,51,1,0,1,0,1,1,1,1,1,1,0,103.95,5231.3,0.0,0,1164.0,6395.3
6492,0,132,1,0,1,1,8,5,1,2.87,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.15,165.5,0.0,0,22.96,188.46
6493,0,5339,1,0,0,0,18,0,1,22.97,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.05,358.5,0.0,0,413.46,771.96
6494,1,3314,1,0,1,1,72,1,1,27.1,1,1,0,59,1,1,1,1,1,1,1,1,2,1,1,91.95,6614.9,0.0,0,1951.2,8566.1
6495,1,4059,1,0,0,0,13,4,1,11.99,1,1,2,27,0,1,1,0,1,1,1,1,1,1,1,104.15,1299.1,2.76,0,155.87,1452.21
6496,1,1983,1,0,1,1,68,1,1,15.94,1,1,2,29,0,1,0,1,0,0,0,1,1,1,0,83.65,5733.4,46.99,0,1083.92,6770.33
6497,1,2083,1,0,0,0,69,1,1,5.71,1,1,2,73,1,1,1,0,1,1,1,1,2,1,1,110.05,7430.75,23.16,0,393.99,7801.58
6498,0,42,1,0,1,1,25,0,1,23.69,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.5,630.6,44.42,0,592.25,1178.43
6499,0,5211,1,0,1,1,59,0,1,9.51,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.5,1222.65,0.0,0,561.09,1783.7400000000002
6500,1,744,1,0,1,1,69,1,1,23.02,1,1,2,48,1,1,1,1,1,0,0,0,1,1,1,105.1,7234.8,0.0,110,1588.3799999999999,8933.18
6501,2,2129,1,0,0,0,13,4,0,0.0,0,1,0,16,0,0,0,0,0,0,0,1,0,1,0,25.15,331.85,48.59,0,0.0,283.26
6502,1,1570,1,0,1,1,52,0,1,8.94,1,1,2,85,0,1,0,1,0,1,1,1,0,1,1,95.65,5088.4,11.8,0,464.88,5541.48
6503,1,621,1,0,1,1,61,0,1,43.48,1,1,1,20,1,1,1,1,0,1,1,1,2,1,0,80.8,4860.85,17.17,0,2652.2799999999997,7495.96
6504,2,2388,1,0,0,0,29,0,0,0.0,0,1,1,59,0,0,0,0,0,0,0,1,1,1,1,24.85,788.05,0.0,0,0.0,788.05
6505,2,706,1,0,0,0,25,3,1,39.9,0,1,1,27,0,1,0,1,0,0,0,1,1,1,1,54.75,1266.35,15.76,0,997.5,2248.09
6506,2,4632,1,0,0,0,15,4,0,0.0,0,1,1,14,0,0,1,0,1,1,1,1,1,0,0,50.75,688.2,32.55,0,0.0,655.6500000000001
6507,0,6358,1,0,1,1,19,4,1,31.85,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.15,387.7,2.97,0,605.15,989.8799999999999
6508,0,4777,1,0,0,0,44,0,1,47.53,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.05,845.25,15.31,0,2091.32,2921.26
6509,1,5098,1,0,1,1,58,0,1,40.57,1,1,1,25,1,1,1,1,0,0,0,1,2,0,1,71.6,4230.25,45.54,0,2353.06,6537.77
6510,2,1100,1,0,1,1,62,0,1,39.67,0,1,2,41,1,1,0,0,0,0,0,1,1,1,1,81.45,4983.05,14.15,0,2459.54,7428.4400000000005
6511,1,6240,1,0,1,1,70,1,0,0.0,0,1,0,19,0,1,1,1,1,1,1,1,1,1,0,58.4,4113.15,32.53,0,0.0,4080.6199999999994
6512,1,4563,1,0,1,2,10,4,0,0.0,0,1,0,24,1,1,1,1,0,1,1,1,2,0,1,53.7,521.0,22.97,0,0.0,498.03
6513,0,28,1,0,0,0,26,3,1,37.7,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,19.6,471.85,21.25,0,980.2,1430.8000000000002
6514,1,81,1,0,0,0,66,1,1,48.78,1,1,2,8,0,1,0,0,0,1,1,0,0,0,1,89.4,5976.9,36.02,40,3219.48,9200.359999999999
6515,1,1601,1,0,1,6,51,0,1,9.5,1,1,2,51,0,1,0,1,0,0,0,1,1,0,0,84.2,4299.75,39.68,0,484.5,4744.57
6516,1,1003,1,0,1,9,72,1,1,7.16,1,1,2,24,1,1,1,1,1,0,0,1,2,1,1,106.1,7548.6,23.39,0,515.52,8040.73
6517,0,1424,1,0,0,0,65,0,1,4.9,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.75,1654.75,41.74,0,318.5,1931.51
6518,1,6066,1,0,0,0,70,0,1,26.62,1,1,0,19,1,1,0,1,0,0,0,1,1,0,0,64.95,4551.5,20.87,0,1863.4,6394.030000000001
6519,1,4707,1,0,1,10,72,0,1,31.15,1,1,0,16,0,1,1,1,1,1,1,1,2,1,1,85.45,6227.5,0.0,0,2242.7999999999997,8470.3
6520,0,7021,1,0,1,3,1,0,1,16.02,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.05,20.05,0.0,0,16.02,36.07
6521,0,4537,1,0,0,0,3,5,1,38.41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.7,57.5,0.0,0,115.22999999999999,172.73
6522,0,4252,1,0,0,0,58,0,1,48.78,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,25.3,1474.35,0.0,0,2829.2400000000002,4303.59
6523,1,452,1,0,1,7,72,0,1,34.95,1,1,2,48,0,1,0,0,1,1,1,1,2,1,0,99.4,7285.7,0.0,0,2516.4,9802.1
6524,1,5880,1,0,1,1,72,0,1,17.89,1,1,2,19,1,1,1,1,0,1,1,1,2,0,1,107.45,7658.3,0.0,0,1288.08,8946.380000000001
6525,1,2476,1,0,1,4,72,0,1,12.84,1,1,1,22,1,1,1,0,1,1,1,1,2,1,1,83.6,5959.3,0.0,0,924.48,6883.780000000001
6526,1,3339,1,0,1,7,59,0,1,20.27,1,1,1,13,0,1,0,1,1,1,1,1,1,1,0,80.1,4693.2,0.0,0,1195.93,5889.13
6527,2,5017,1,0,0,0,54,0,1,18.74,0,1,1,16,1,1,0,0,1,0,0,1,2,1,0,65.3,3512.9,0.0,0,1011.9599999999999,4524.86
6528,1,2399,1,0,0,0,60,0,1,7.1,1,1,2,10,0,0,1,0,1,0,0,1,2,1,0,89.55,5231.2,0.0,0,426.0,5657.2
6529,1,4640,1,0,1,5,60,0,0,0.0,0,1,1,69,0,1,1,1,1,1,1,1,2,0,1,60.8,3603.45,0.0,0,0.0,3603.45
6530,2,5556,1,0,0,0,3,0,1,6.97,1,1,2,14,0,0,0,0,0,0,0,1,0,0,0,74.5,217.45,0.0,0,20.91,238.35999999999999
6531,1,2593,1,0,1,6,69,0,1,45.35,1,1,2,19,1,0,0,0,1,1,1,1,2,0,0,99.15,6875.35,0.0,0,3129.15,10004.5
6532,0,6597,1,0,1,9,1,5,1,25.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19.25,19.25,0.0,0,25.1,44.35
6533,2,6409,1,0,1,10,50,0,0,0.0,0,1,1,23,1,0,0,0,1,0,0,1,0,1,1,39.45,2021.35,0.0,0,0.0,2021.35
6534,2,4346,1,0,0,0,56,0,0,0.0,0,1,1,23,0,0,0,0,1,1,1,1,0,1,1,44.85,2564.95,0.0,0,0.0,2564.95
6535,1,7001,1,0,1,6,60,0,1,32.5,0,1,2,13,1,0,0,1,1,1,1,1,2,1,0,97.2,5611.75,0.0,0,1950.0,7561.75
6536,0,3575,1,0,1,4,3,5,1,41.36,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.9,45.75,0.0,0,124.08,169.82999999999998
6537,1,1824,1,0,1,7,60,0,1,27.2,0,1,1,21,0,1,0,1,1,1,1,1,2,0,0,76.95,4543.95,0.0,0,1632.0,6175.95
6538,2,309,1,0,0,0,13,4,0,0.0,0,1,0,13,0,0,1,1,0,0,0,0,2,0,1,35.4,450.4,0.0,100,0.0,550.4
6539,0,5166,1,0,1,2,62,0,1,1.87,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,20.45,1297.35,0.0,0,115.94000000000001,1413.29
6540,1,560,1,0,0,0,45,0,1,1.57,1,1,2,30,1,1,0,0,0,1,1,1,1,0,0,96.75,4442.75,0.0,0,70.65,4513.4
6541,1,5968,1,0,0,0,25,3,0,0.0,0,1,0,29,0,0,1,1,1,1,1,1,1,0,0,54.2,1423.15,0.0,0,0.0,1423.15
6542,1,1763,1,0,0,0,44,2,1,48.95,0,1,2,59,0,0,1,1,1,1,1,1,2,0,0,100.1,4378.35,0.0,0,2153.8,6532.150000000001
6543,2,2293,1,0,0,0,2,5,1,39.5,0,1,0,26,0,0,0,0,0,0,0,1,0,1,1,45.25,74.2,0.0,0,79.0,153.2
6544,0,6860,1,0,0,0,22,4,1,10.25,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,20.85,450.65,0.0,0,225.5,676.15
6545,2,2043,1,0,0,0,35,3,0,0.0,0,1,0,12,0,0,1,1,0,0,0,0,0,1,1,33.45,1175.85,0.0,30,0.0,1205.85
6546,0,429,1,0,1,5,29,3,1,34.44,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.2,558.8,0.0,0,998.76,1557.56
6547,2,3240,1,0,0,0,54,2,1,4.16,0,1,0,59,0,1,1,1,0,0,0,1,1,1,0,61.0,3283.05,0.0,0,224.64000000000001,3507.69
6548,2,3278,1,0,0,0,57,2,1,36.08,1,1,2,26,0,0,0,0,1,0,0,1,1,1,0,86.9,4939.25,0.0,0,2056.56,6995.8099999999995
6549,1,604,1,0,0,0,62,2,1,41.13,1,1,0,12,1,1,1,1,0,0,0,1,2,0,0,69.4,4237.5,0.0,0,2550.06,6787.5599999999995
6550,0,3527,1,0,1,10,15,4,1,46.64,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.35,335.95,0.0,0,699.6,1035.55
6551,1,5124,1,0,1,9,70,0,1,5.46,1,1,2,30,0,0,1,1,1,1,1,0,2,1,0,104.3,7188.5,0.0,30,382.2,7600.7
6552,2,2822,1,0,1,6,21,4,1,38.95,0,1,0,17,0,0,0,0,0,0,0,1,0,1,0,44.95,926.25,0.0,0,817.95,1744.2
6553,2,333,1,0,0,0,23,4,1,25.85,0,1,0,53,0,0,0,1,0,0,0,1,1,1,0,49.45,1119.35,0.0,0,594.5500000000001,1713.9
6554,0,5273,1,0,0,0,6,5,1,12.17,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.6,116.6,0.0,0,73.02,189.62
6555,0,935,1,0,0,0,4,5,1,29.09,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.55,68.8,0.0,0,116.36,185.16
6556,2,2078,1,0,0,0,23,4,1,18.12,1,1,2,23,0,0,0,0,1,1,1,1,0,1,0,93.5,2341.55,0.0,0,416.76000000000005,2758.3100000000004
6557,2,1937,1,0,0,0,26,3,0,0.0,0,1,0,82,1,0,0,1,1,1,1,1,1,0,1,54.55,1362.85,0.0,0,0.0,1362.85
6558,0,1870,1,0,0,0,8,5,1,15.66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.05,163.6,0.0,0,125.28,288.88
6559,2,2392,1,0,0,0,2,5,1,28.61,1,1,2,85,0,1,0,0,0,0,0,1,0,1,0,79.45,145.15,0.0,0,57.22,202.37
6560,1,2004,1,0,0,0,59,2,1,1.94,1,1,1,73,1,1,1,1,0,1,1,1,1,0,1,79.85,4786.1,0.0,0,114.46,4900.56
6561,1,212,1,0,1,9,39,3,1,17.29,1,1,2,75,0,0,1,0,1,1,1,1,1,0,0,100.0,3835.55,0.0,0,674.31,4509.860000000001
6562,0,5660,1,0,0,0,21,4,1,27.6,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.6,397.0,0.0,0,579.6,976.6
6563,0,5007,1,0,1,6,48,2,1,18.64,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,20.2,1027.25,0.0,0,894.72,1921.97
6564,1,586,1,0,1,1,64,2,1,6.83,1,1,2,19,1,1,1,1,1,1,1,0,1,0,0,113.35,7222.75,0.0,20,437.12,7679.87
6565,2,5227,1,0,1,1,46,2,1,5.52,1,1,2,16,0,1,0,0,0,0,0,1,0,1,0,80.0,3769.7,0.0,0,253.92,4023.62
6566,1,6717,1,0,0,0,52,2,1,38.71,1,1,1,21,0,0,1,1,1,1,1,1,2,1,0,80.95,4233.95,0.0,0,2012.92,6246.87
6567,0,2788,1,0,1,4,67,0,1,17.43,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,24.9,1680.25,0.0,0,1167.81,2848.06
6568,1,4473,1,0,1,7,71,0,1,29.78,1,1,2,22,0,1,1,1,1,1,1,1,2,0,0,109.25,7707.7,0.0,0,2114.38,9822.08
6569,1,103,1,0,0,0,71,0,1,2.88,1,1,2,48,1,1,1,1,1,1,1,1,1,1,0,116.3,8309.55,0.0,0,204.48,8514.029999999999
6570,0,2117,1,0,0,0,32,3,1,15.53,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19.9,601.55,0.0,0,496.96,1098.51
6571,2,3864,1,0,0,0,2,0,1,44.77,0,1,2,9,0,0,0,0,0,0,0,1,0,0,0,70.35,139.25,0.0,0,89.54,228.79000000000002
6572,0,1468,1,0,1,3,71,0,1,11.18,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.6,1888.25,0.0,0,793.78,2682.0299999999997
6573,2,4153,1,0,0,0,60,2,0,0.0,0,1,1,73,1,0,1,0,0,1,1,1,1,1,0,44.45,2773.9,0.0,0,0.0,2773.9
6574,2,6269,1,0,0,0,6,0,1,27.69,1,1,2,9,0,0,0,0,0,0,0,1,0,1,1,73.85,401.3,0.0,0,166.14000000000001,567.44
6575,1,4040,1,0,1,1,48,2,1,4.45,0,1,1,57,1,1,1,0,0,1,1,0,2,1,1,70.1,3238.4,0.0,30,213.60000000000002,3482.0
6576,0,6320,1,0,1,8,63,2,1,24.5,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,25.25,1573.05,0.0,0,1543.5,3116.55
6577,0,370,1,0,0,0,12,4,1,19.38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,21.05,235.8,0.0,0,232.56,468.36
6578,2,6250,1,0,1,4,30,3,1,36.74,0,1,0,18,0,0,1,1,1,0,0,1,1,1,0,64.5,1985.15,0.0,0,1102.2,3087.3500000000004
6579,1,476,1,0,0,0,40,2,1,16.73,1,1,2,14,0,0,1,1,1,1,1,1,1,1,1,105.95,4335.2,0.0,0,669.2,5004.4
6580,2,3543,1,0,1,10,9,0,1,8.1,0,1,2,20,0,0,0,1,0,0,0,1,0,1,0,75.85,647.5,0.0,0,72.89999999999999,720.4
6581,1,2272,1,0,0,0,62,2,0,0.0,0,1,0,30,0,1,1,0,0,1,1,1,2,1,1,43.6,2748.7,0.0,0,0.0,2748.7
6582,2,2626,1,0,0,0,28,3,1,13.69,0,1,2,12,0,1,0,1,1,0,0,1,1,1,0,91.25,2483.65,0.0,0,383.32,2866.9700000000003
6583,1,3293,1,0,0,0,70,0,1,29.53,1,1,0,7,1,1,1,1,1,1,1,0,2,0,1,89.75,6367.2,0.0,110,2067.1,8544.3
6584,1,4681,1,0,0,0,46,2,1,5.86,0,1,2,82,0,1,1,1,1,1,1,1,2,1,0,104.4,4904.2,0.0,0,269.56,5173.76
6585,1,6991,1,0,1,2,23,4,1,22.17,1,1,2,15,0,0,1,0,0,1,1,1,0,0,1,90.15,2044.95,0.0,0,509.91,2554.86
6586,2,1297,1,0,1,7,47,2,0,0.0,0,1,1,47,1,0,1,1,0,0,0,1,1,0,0,40.3,1794.8,0.0,0,0.0,1794.8
6587,1,3061,1,0,1,3,68,0,1,31.4,0,1,2,19,1,1,1,0,1,1,1,1,2,1,0,105.25,7173.15,0.0,0,2135.2,9308.349999999999
6588,1,2898,1,0,0,0,67,0,1,12.54,1,1,2,59,0,1,0,1,1,1,1,1,2,1,0,104.0,7039.05,0.0,0,840.18,7879.2300000000005
6589,2,5537,1,0,0,0,14,4,1,37.01,0,1,1,29,0,0,0,1,1,1,1,1,0,1,0,69.65,921.4,0.0,0,518.14,1439.54
6590,2,6108,1,0,1,4,57,2,1,49.95,1,1,2,22,0,0,0,0,0,0,0,0,0,1,0,74.3,4018.35,0.0,70,2847.15,6935.5
6591,1,1859,1,0,1,6,55,2,1,41.18,1,1,2,18,1,0,0,0,1,1,1,1,1,0,1,100.9,5448.6,0.0,0,2264.9,7713.5
6592,0,1412,1,0,0,0,1,0,1,42.96,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,20.25,20.25,0.0,0,42.96,63.21
6593,2,2324,1,0,0,0,23,4,1,8.5,1,1,2,6,0,0,1,1,1,0,0,1,0,1,1,96.9,2085.45,0.0,0,195.5,2280.95
6594,1,2361,1,0,1,2,47,2,1,48.69,1,1,2,21,0,1,1,0,1,1,1,1,0,1,0,104.1,5135.15,0.0,0,2288.43,7423.58
6595,0,616,1,0,0,0,38,0,1,22.23,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.1,730.1,0.0,0,844.74,1574.8400000000001
6596,2,5483,1,0,1,9,15,4,1,24.17,0,1,2,10,0,0,0,0,0,0,0,0,0,1,0,68.6,1108.6,0.0,90,362.55,1561.1499999999999
6597,2,695,1,0,0,0,26,0,1,37.51,0,1,2,30,0,0,0,0,0,0,0,1,0,1,1,69.05,1815.65,0.0,0,975.26,2790.91
6598,0,2409,1,0,1,5,35,0,1,15.41,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.7,730.4,0.0,0,539.35,1269.75
6599,0,2380,1,0,0,0,3,0,1,37.85,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,20.05,75.45,0.0,0,113.55000000000001,189.0
6600,1,1612,1,0,1,9,42,0,1,41.16,1,1,2,11,1,0,1,0,0,1,1,1,0,1,0,94.4,4014.6,0.0,0,1728.7199999999998,5743.32
6601,2,6166,1,0,1,9,10,4,1,21.85,0,1,1,9,1,0,0,1,0,0,0,1,0,1,1,54.95,568.85,0.0,0,218.5,787.35
6602,1,2251,1,0,0,0,61,0,1,10.21,0,1,2,69,1,1,0,1,0,1,1,1,1,0,0,93.7,5860.7,0.0,0,622.8100000000001,6483.51
6603,1,1306,1,0,0,0,68,0,1,48.82,1,1,2,17,1,1,0,1,1,1,1,0,2,0,1,110.25,7279.35,0.0,30,3319.76,10629.11
6604,1,2510,1,0,0,0,10,4,1,46.33,0,1,2,26,1,0,1,0,1,1,1,1,1,1,0,98.9,1064.95,0.0,0,463.29999999999995,1528.25
6605,1,696,1,0,1,3,72,0,1,12.96,0,1,1,56,1,0,1,1,1,1,1,1,2,1,0,80.45,5886.85,0.0,0,933.1200000000001,6819.97
6606,2,5089,1,0,1,9,55,0,1,13.45,0,1,2,53,0,1,0,1,0,0,0,1,0,0,0,79.4,4238.45,0.0,0,739.75,4978.2
6607,2,3771,1,0,0,0,7,0,1,8.29,0,1,1,21,0,0,1,1,0,1,1,1,0,0,0,62.8,418.3,0.0,0,58.029999999999994,476.33
6608,2,4864,1,0,0,0,2,0,1,41.08,1,1,2,25,0,0,0,0,0,0,0,1,0,1,1,74.9,136.05,0.0,0,82.16,218.21
6609,2,6206,1,0,0,0,9,0,1,13.05,0,1,2,73,1,0,0,0,0,0,0,1,0,1,0,74.85,708.2,0.0,0,117.45,825.6500000000001
6610,0,6842,1,0,0,0,27,0,1,2.65,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,25.85,788.55,0.0,0,71.55,860.0999999999999
6611,1,1967,1,0,1,9,64,0,1,23.29,0,1,1,25,0,1,1,1,0,1,1,1,2,1,1,68.3,4378.8,0.0,0,1490.56,5869.360000000001
