,clust,Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
7799,2,1726,2,9426.384787,0,1,1,50,1,0,38910,0,1,78,3,78,0,2,1,4,1,1,20.209679,5,1
7800,1,330,0,4521.190551,0,0,0,5,1,1,39426,2,1,114,33,12,0,1,2,8,2,1,412.884282,3,1
7801,2,5434,1,3579.023825,0,1,3,13,1,0,28304,1,1,91,10,30,2,1,1,4,1,0,655.2,0,1
7802,1,4398,0,6285.15476,0,1,1,44,1,1,52210,1,1,80,6,74,0,9,1,3,0,1,384.0,0,1
7803,0,1887,2,7844.252972,0,0,0,20,4,0,0,2,1,102,20,46,0,3,1,4,0,3,273.945412,3,0
7804,1,2809,3,8283.843281,0,2,4,40,1,1,94851,0,2,104,6,33,0,3,1,5,0,2,190.998822,0,2
7805,0,1732,0,2436.397813,0,0,0,41,4,1,0,1,1,67,16,92,0,1,1,3,2,1,399.0564,0,2
7806,1,2166,4,2538.62632,1,0,0,32,3,1,18608,1,0,71,13,24,0,1,1,5,1,3,340.8,0,1
7807,2,1082,3,7304.395148,0,1,1,33,1,0,41025,0,1,92,22,92,0,6,1,5,0,0,20.374393,0,0
7808,1,771,3,32474.76977,0,0,3,11,1,1,71449,1,0,102,17,7,0,2,1,5,3,2,734.4,3,2
7809,2,3435,1,6674.455913,0,1,0,18,1,0,92653,1,1,83,15,80,1,6,1,4,0,0,456.519419,0,1
7810,2,4620,2,33473.34946,1,0,0,23,1,0,33190,1,0,106,18,95,0,2,1,5,0,3,508.8,3,1
7811,2,8690,3,6459.640942,0,1,1,55,1,0,24290,1,1,82,15,84,0,8,1,3,3,1,393.6,0,1
7812,2,6042,3,4605.036646,1,0,1,17,2,0,22571,1,2,63,29,51,0,9,0,2,1,3,302.4,0,0
7813,2,4899,1,5686.743252,0,0,3,20,1,0,26409,1,1,71,30,70,0,5,1,5,1,1,475.166267,0,0
7814,1,338,0,6608.165971,0,1,3,45,2,1,21616,1,2,93,4,41,0,7,1,3,1,3,944.854655,5,1
7815,1,2785,3,7158.530736,0,1,1,36,1,1,36463,1,2,92,8,25,0,3,1,5,0,0,441.6,0,1
7816,0,4231,1,10179.71704,1,2,0,49,3,0,14290,1,1,271,20,40,0,1,1,4,0,0,1300.8,2,1
7817,1,7915,1,5052.381573,0,0,0,2,1,1,34645,2,2,69,1,2,3,5,2,8,2,0,220.446667,5,0
7818,1,2068,4,5201.357604,0,1,0,33,1,1,67001,2,2,131,7,36,0,1,1,5,2,3,463.425687,3,1
7819,2,8858,1,8632.783576,0,2,0,36,1,0,96200,1,1,107,9,45,0,3,1,4,1,3,513.6,5,2
7820,1,7756,0,7350.930502,0,1,3,9,1,1,69241,0,0,93,2,63,0,3,1,5,0,0,111.250449,0,1
7821,2,176,1,7690.159642,0,0,0,25,1,0,55843,1,1,64,3,80,0,2,0,2,0,2,307.2,5,1
7822,2,3226,1,8259.1108,0,1,0,8,0,0,20305,1,2,76,14,63,1,2,1,4,1,2,496.477418,5,1
7823,0,8409,3,2317.282049,0,0,0,4,4,0,0,1,2,68,10,81,0,1,0,1,0,2,489.6,5,1
7824,1,8790,3,8929.611119,0,0,0,45,1,1,44329,1,1,112,25,58,0,3,1,3,1,0,537.6,3,1
7825,1,5117,0,4854.362069,0,0,3,16,1,1,44279,1,1,61,32,7,0,3,1,3,1,0,292.8,5,2
7826,0,6733,1,2659.70565,1,1,1,34,4,0,0,1,0,87,4,4,3,1,1,5,1,0,420.041981,0,1
7827,2,1118,3,8750.222052,0,0,1,9,1,0,34695,0,2,113,1,60,0,5,1,5,0,2,100.323765,3,2
7828,1,5770,0,5054.780543,0,0,3,24,1,1,79297,0,2,64,34,64,0,6,1,5,0,0,72.760316,0,1
7829,0,5312,0,2199.516645,0,0,0,4,4,1,0,1,1,62,29,72,0,1,0,0,1,3,297.6,0,1
7830,1,4190,2,5715.312991,0,0,0,27,1,1,84183,2,2,72,29,86,0,4,1,3,0,0,255.565349,0,2
7831,1,7458,1,9566.839884,0,1,2,5,1,1,53375,0,1,79,20,92,0,2,1,3,3,0,127.322656,0,1
7832,2,7047,1,10094.13003,0,1,3,18,1,0,32046,2,1,127,28,23,0,4,0,0,2,0,475.599472,3,1
7833,1,8084,2,5444.793941,0,0,3,15,1,1,91393,1,1,67,19,54,0,6,1,5,0,0,460.551521,5,1
7834,2,2284,1,2582.408525,1,0,0,29,1,0,76731,2,1,64,2,68,0,1,1,5,1,0,201.455005,0,1
7835,1,5863,3,50568.25912,0,1,4,44,1,1,82081,2,1,249,1,62,0,2,1,3,1,1,753.760098,2,2
7836,2,4323,3,3484.247842,0,1,3,14,1,0,51337,0,2,88,3,70,0,1,0,1,2,1,72.543171,0,1
7837,1,1567,1,5555.830205,1,0,0,52,1,1,74015,1,2,72,12,61,0,6,1,3,1,2,471.443077,0,2
7838,0,7162,0,4173.140695,0,0,0,22,4,0,0,1,2,117,10,37,0,1,1,5,0,0,842.4,3,1
7839,0,2130,3,2897.494724,0,1,3,43,4,0,0,1,2,77,19,17,0,1,1,4,0,1,554.4,0,1
7840,2,1676,1,8044.511759,0,0,0,25,1,0,68849,2,1,67,9,67,0,2,0,0,1,2,252.699037,5,1
7841,2,4509,3,7716.997859,0,1,1,10,1,0,37376,0,2,99,34,52,0,3,1,5,0,1,65.548725,0,1
7842,0,6787,3,2274.669484,0,0,3,49,4,0,0,1,2,64,12,25,0,1,0,1,3,2,621.968062,0,1
7843,1,40,1,8658.863813,1,0,1,54,1,1,62464,2,1,109,23,45,0,4,1,5,1,0,400.181882,4,1
7844,2,4192,0,11260.90364,0,1,3,20,1,0,88304,2,2,95,2,17,0,2,1,5,1,1,276.467811,0,0
7845,0,4453,3,16414.04415,0,0,1,52,4,1,0,1,1,112,11,9,0,2,2,6,0,3,682.422936,3,1
7846,2,4986,2,20018.20459,0,0,0,0,1,0,65900,1,1,62,17,41,0,2,1,5,0,0,297.6,0,1
7847,0,2247,4,4698.759935,0,0,0,0,4,0,0,1,2,67,27,71,0,6,1,4,0,0,321.6,5,1
7848,1,8450,3,9002.117386,0,2,3,41,1,1,61374,0,1,113,5,27,0,3,0,0,1,2,210.100003,5,1
7849,0,375,1,25030.89457,0,0,0,11,4,1,0,1,0,110,1,53,1,2,0,1,0,1,528.0,3,1
7850,1,6284,3,3102.998522,0,1,2,41,1,1,31841,0,1,78,24,11,0,1,1,5,1,0,126.857228,0,1
7851,2,8968,3,2587.107864,0,0,3,30,1,0,27861,1,1,65,22,67,0,1,0,1,2,1,312.0,0,1
7852,0,3658,0,4983.61893,0,1,1,56,4,1,0,1,2,83,22,0,3,5,1,5,0,0,736.00483,0,2
7853,0,5734,3,6265.343299,1,1,2,1,4,0,0,1,1,84,18,25,1,4,0,0,0,0,481.025786,0,1
7854,2,6247,2,7233.540011,0,1,3,55,1,0,94550,1,2,90,0,93,0,7,1,5,1,0,432.0,0,2
7855,1,2693,2,5357.260833,0,0,1,47,1,1,39604,0,1,68,2,21,0,8,1,5,0,1,63.127223,0,1
7856,2,7159,2,11130.11974,0,1,0,14,1,0,42928,1,1,93,20,65,0,2,1,5,0,2,651.623195,0,0
7857,2,3101,4,2610.369217,0,0,0,6,1,0,54737,1,2,66,3,86,0,1,1,5,2,3,391.970334,0,1
7858,0,920,0,7452.543017,0,0,1,10,4,1,0,1,1,68,14,46,0,2,0,0,0,1,489.6,5,1
7859,2,8484,1,6352.961129,0,1,3,16,1,0,80587,2,1,78,7,5,0,6,1,5,1,0,276.191729,0,1
7860,0,6206,3,14585.37736,0,0,3,51,4,0,0,1,1,194,26,10,0,5,0,2,0,0,931.2,2,1
7861,1,3541,1,17292.93538,0,1,1,54,1,1,80028,0,1,86,34,37,0,2,0,0,1,3,114.02307,0,1
7862,2,1163,0,4254.620669,1,0,3,46,0,0,11904,1,2,61,34,11,2,3,1,5,0,3,292.8,5,2
7863,2,8777,0,9621.72619,0,1,3,22,1,0,54872,1,1,121,9,50,0,3,1,5,1,0,580.8,3,0
7864,0,105,1,14260.91441,0,1,1,27,4,1,0,0,1,99,2,30,0,2,1,3,3,1,204.121476,5,1
7865,0,4292,4,7756.307652,0,0,1,35,4,1,0,1,2,74,24,63,0,2,0,0,0,0,532.8,5,2
7866,1,595,0,5875.212734,0,0,1,1,1,1,46417,0,1,74,16,14,0,7,0,1,1,1,164.746184,0,1
7867,2,8195,4,4946.960039,0,0,1,37,1,0,46239,0,2,67,17,1,3,4,1,5,2,3,6.395416,0,1
7868,0,2547,3,2660.009874,0,0,1,41,4,0,0,1,2,73,18,61,0,1,1,3,0,2,350.4,0,1
7869,2,1856,3,2372.289378,0,0,3,33,2,0,25550,1,1,61,28,13,0,1,1,5,3,0,439.2,0,2
7870,2,4983,2,15613.95173,0,2,0,7,1,0,27514,1,1,197,12,97,0,8,1,5,0,2,1367.199081,3,1
7871,1,90,2,7803.503824,0,1,3,12,1,1,84417,0,0,98,5,32,0,7,1,4,3,0,139.714897,5,1
7872,2,444,3,10346.11154,0,1,3,58,1,0,55906,0,1,86,26,3,0,2,1,4,2,0,58.469264,0,1
7873,1,2814,1,4960.548942,0,0,3,46,2,1,21638,1,1,65,9,81,0,8,1,5,0,3,468.0,0,2
7874,1,5102,3,7099.574987,0,0,0,45,0,1,16121,1,1,65,5,85,2,2,0,0,0,3,312.0,0,2
7875,1,3246,3,24442.29656,0,0,1,48,1,1,36261,0,1,68,3,71,0,2,1,4,3,2,16.800832,0,0
7876,2,1340,3,13466.92071,1,0,3,39,0,0,11432,1,1,119,11,9,0,2,1,4,1,0,571.2,3,2
7877,2,4482,0,2598.061204,0,0,0,24,1,0,62566,0,1,65,4,3,1,1,0,0,2,1,48.344273,0,1
7878,2,4758,3,2886.451602,1,1,3,9,3,0,10312,1,1,78,10,63,0,1,1,4,1,0,486.278557,0,0
7879,1,8512,3,2566.398498,0,0,3,36,1,1,67778,2,1,64,17,17,1,1,1,5,1,0,171.287759,0,0
7880,2,9008,4,6252.3631,0,1,4,28,1,0,92895,0,1,77,5,2,0,7,1,4,1,2,43.14147,5,2
7881,2,2353,1,5174.689686,0,0,1,27,1,0,55290,0,1,65,26,33,0,4,1,5,1,1,13.874775,0,1
7882,2,4573,1,9263.179837,0,2,0,27,1,0,23377,1,1,116,15,19,0,3,1,5,1,3,556.8,0,1
7883,2,2944,1,4834.710493,1,0,1,20,1,0,38713,1,0,66,31,69,4,6,1,5,1,2,316.8,0,1
7884,0,7475,0,2361.742243,0,0,0,19,4,0,0,0,1,66,17,92,1,1,1,5,0,0,145.896438,0,1
7885,1,7465,2,2674.730716,1,0,1,30,1,1,56342,1,2,69,12,89,0,1,0,1,1,2,331.2,0,2
7886,1,8704,3,16159.54237,0,1,1,19,1,1,29593,1,1,137,15,52,0,2,1,5,0,2,657.6,4,1
7887,2,6142,2,26197.41498,1,0,3,3,0,0,18495,1,1,113,10,15,0,2,1,4,0,1,542.4,3,0
7888,2,7510,1,2664.242814,0,0,3,53,1,0,82887,1,1,66,22,4,1,1,0,2,2,0,420.374805,0,2
7889,2,4841,3,15162.06565,0,1,4,49,1,0,71366,2,0,94,23,56,0,2,1,4,1,2,265.216633,0,2
7890,1,7282,1,22332.43946,1,1,1,23,1,1,49078,1,2,97,10,3,0,2,0,2,1,1,484.013411,0,1
7891,2,8609,0,4995.1712,0,0,1,23,3,0,10787,1,0,71,33,25,0,8,1,4,0,0,697.798804,5,2
7892,0,8034,1,16109.75353,0,0,3,29,4,0,0,1,1,73,12,42,0,2,1,5,2,2,350.4,0,2
7893,1,2788,0,4957.404306,0,0,3,46,2,1,10194,1,1,65,34,35,0,4,1,5,3,1,312.0,5,2
7894,1,5273,3,2866.779811,0,0,3,11,1,1,81763,1,1,72,22,12,1,1,1,5,1,1,518.4,5,2
7895,2,2324,0,8719.896238,0,0,1,42,1,0,59763,1,1,73,4,31,0,2,1,5,3,0,350.4,5,2
7896,0,3776,1,22448.68617,0,1,1,19,4,0,0,1,2,78,7,63,0,2,2,7,0,0,561.6,0,1
7897,2,1374,0,6864.647514,0,1,1,54,1,0,96832,1,1,85,19,23,0,3,1,4,0,1,408.0,5,2
7898,2,1182,1,4980.18765,0,1,1,35,0,0,21135,1,1,130,14,59,0,1,1,4,2,2,678.946216,3,1
7899,1,2606,1,2312.328541,0,0,3,20,2,1,16143,0,1,62,3,73,1,1,1,5,3,3,32.114117,0,0
7900,1,9097,0,5555.830205,1,0,0,52,1,1,74015,1,2,72,12,61,0,6,1,5,1,2,471.443077,0,2
7901,1,1559,0,26763.82631,0,0,3,11,1,1,84178,0,0,74,34,80,0,2,1,5,1,2,12.588784,5,1
7902,0,6886,0,2471.441785,0,0,0,49,4,1,0,1,2,70,32,14,0,1,1,3,0,1,504.0,5,2
7903,0,1067,3,17759.38575,0,0,3,22,4,0,0,1,2,63,10,19,0,2,1,5,1,3,661.7151,0,2
7904,1,4987,1,14628.49627,0,0,1,34,1,1,63936,2,2,189,4,29,0,5,1,5,0,0,765.012123,1,1
7905,0,111,4,5801.828142,0,1,0,9,4,1,0,1,2,83,17,28,0,4,1,4,0,1,597.6,0,1
7906,2,6199,3,5209.945549,0,1,3,31,1,0,37940,2,1,129,11,36,0,1,2,8,0,1,512.542299,3,1
7907,2,7067,4,2814.438036,0,0,3,9,1,0,30703,1,1,70,15,58,0,1,1,3,0,0,336.0,0,1
7908,2,524,0,5417.744055,0,0,1,57,1,0,54898,2,2,69,25,32,0,9,0,1,0,2,176.242159,5,2
7909,1,8349,3,16775.80883,0,1,0,49,1,1,89030,0,1,139,31,62,0,2,1,5,2,0,49.566591,3,1
7910,2,5025,1,7980.304624,0,0,1,30,3,0,15630,1,0,115,8,60,1,3,1,3,0,3,656.775467,3,1
7911,2,2407,0,5107.163002,1,0,0,15,1,0,35625,2,1,65,10,56,1,3,1,3,1,0,288.572108,0,1
7912,1,7701,2,2690.781969,0,0,3,57,1,1,48329,1,1,67,9,70,0,1,0,1,3,0,470.386291,0,2
7913,2,3058,1,4254.620669,1,0,3,46,0,0,11904,1,2,61,34,11,2,3,1,4,0,3,292.8,5,2
7914,2,8139,0,4643.413135,0,1,0,41,0,0,12261,1,0,125,26,80,0,1,1,3,0,2,600.0,3,1
7915,0,813,0,6217.258012,0,1,3,13,4,1,0,0,1,86,15,94,0,9,1,5,2,0,39.730199,0,1
7916,2,399,1,11373.98852,0,1,4,25,1,0,87810,0,1,94,15,26,3,2,1,3,2,0,225.641724,0,1
7917,1,2760,3,10861.71019,0,1,0,32,1,1,64744,0,0,139,5,34,0,5,1,5,3,0,41.308429,3,1
7918,0,5261,0,8569.36439,0,0,2,58,4,1,0,1,1,117,13,11,0,8,1,3,3,0,957.134978,3,2
7919,1,7406,4,16069.95283,0,1,0,25,1,1,60735,2,1,135,11,59,0,2,1,5,2,1,571.695889,3,1
7920,0,2210,4,2410.355726,0,0,0,53,4,0,0,1,2,67,5,53,0,1,1,4,1,0,482.4,5,1
7921,1,1488,1,14057.42125,0,0,0,21,1,1,36261,1,0,118,14,78,0,2,0,2,2,3,1197.713861,3,1
7922,0,3089,2,4872.577302,0,1,3,13,4,1,0,1,2,135,32,33,0,1,1,5,3,2,648.0,4,1
7923,0,2367,4,9031.214859,1,1,4,39,4,0,0,1,2,122,15,47,0,9,0,1,0,1,650.52179,4,1
7924,1,7204,1,2993.117683,0,1,3,37,1,1,23277,1,1,77,14,68,2,1,0,0,0,1,369.6,0,1
7925,2,6606,0,5846.520588,0,0,3,7,1,0,50320,2,1,73,24,6,0,5,1,4,3,2,297.738909,0,1
7926,2,3645,4,2589.43003,0,0,3,12,1,0,49675,1,1,65,10,54,0,1,1,4,1,0,312.0,5,1
7927,1,5524,0,6558.880167,0,0,3,23,2,1,19508,1,2,61,22,59,0,2,1,3,0,1,292.8,5,1
7928,1,6945,3,8105.996039,0,0,0,40,2,1,20815,1,1,110,7,35,0,9,1,5,0,0,528.0,3,1
7929,1,7371,2,7232.609391,0,0,3,46,1,1,46621,0,1,61,20,31,0,2,0,2,1,1,30.448249,0,1
7930,2,8155,0,13599.92487,0,0,3,48,0,0,22775,1,0,184,6,10,0,3,1,3,0,0,883.2,1,1
7931,2,7933,1,5093.379714,0,0,0,51,1,0,91814,2,1,63,30,99,0,3,1,3,2,2,167.037619,5,1
7932,1,8763,0,6047.02516,1,1,1,34,1,1,20396,1,1,76,15,60,1,4,1,4,0,1,364.8,0,1
7933,2,1843,1,7172.070153,0,0,3,1,1,0,73836,2,1,182,8,35,3,1,1,5,0,1,553.385695,1,1
7934,2,7278,2,3438.949322,0,1,0,38,1,0,55910,2,1,86,4,3,0,1,1,5,0,2,324.348688,0,1
7935,2,7370,1,5418.463878,0,0,3,7,1,0,43054,1,1,68,5,41,0,4,1,4,2,0,326.4,0,0
7936,2,4704,0,7824.492263,0,0,0,39,1,0,64543,2,1,65,1,84,0,2,1,5,1,2,200.177163,0,1
7937,1,5038,3,7930.602564,0,0,0,16,1,1,75988,2,0,67,0,40,0,2,1,3,0,0,200.54531,0,1
7938,0,5336,0,9321.284825,0,0,1,27,4,1,0,1,2,64,26,99,0,2,1,5,2,0,572.522796,0,0
7939,2,7279,0,2775.080095,0,0,1,11,0,0,29051,0,1,73,31,79,0,1,1,5,0,0,153.200014,5,1
7940,2,62,0,5792.666316,0,0,0,16,1,0,87382,1,1,72,26,65,0,5,1,5,1,3,345.6,0,0
7941,2,6634,1,3596.83011,0,1,1,32,1,0,30694,1,1,91,22,23,1,1,1,5,0,0,436.8,0,2
7942,0,8892,4,14713.52329,0,1,3,53,4,1,0,1,2,85,4,18,0,2,1,4,0,1,877.034575,0,1
7943,1,6333,1,44520.13577,0,2,3,15,1,1,49259,1,2,144,35,36,0,2,1,5,2,2,820.431905,4,1
7944,2,2898,3,3071.784639,0,1,3,38,1,0,47528,2,1,77,10,73,1,1,1,5,1,0,277.582137,0,1
7945,1,5965,2,8471.292552,0,0,0,21,1,1,70624,0,1,106,6,52,0,3,0,2,3,2,49.234943,3,2
7946,0,4692,1,7205.019561,0,0,1,26,4,0,0,1,2,64,27,62,0,2,0,0,0,3,505.975326,0,2
7947,2,3936,3,11154.67599,0,1,2,17,1,0,31409,2,1,93,10,50,0,2,1,5,0,1,381.960657,0,1
7948,2,8432,2,10168.27175,0,1,3,22,1,0,35504,2,1,128,4,86,0,3,1,5,2,2,404.303518,3,2
7949,2,1563,4,5688.20499,0,0,0,2,1,0,44833,1,0,72,24,59,0,3,1,4,0,0,345.6,5,1
7950,2,4169,4,5272.932008,0,0,3,38,1,0,24423,1,0,67,5,62,0,6,0,2,0,1,321.6,5,1
7951,0,7038,1,13799.05459,0,1,0,39,4,1,0,1,1,127,20,31,0,2,1,3,0,0,609.6,3,2
7952,0,7346,3,4167.994667,0,0,1,35,4,0,0,1,2,69,22,98,3,8,1,5,0,0,433.959806,0,1
7953,0,1410,0,4242.69282,0,0,3,31,4,1,0,1,2,61,5,51,0,7,1,4,2,2,439.2,0,1
7954,2,5387,2,5736.45893,0,0,0,35,1,0,96917,1,1,71,31,16,0,9,1,5,1,0,373.047039,5,1
7955,1,4960,0,2679.686625,0,0,0,55,1,1,84450,2,2,68,18,12,0,1,0,2,1,1,291.257059,0,1
7956,0,5107,0,11828.61437,0,0,1,43,4,0,0,1,2,111,4,8,0,2,1,5,1,2,1018.808223,3,1
7957,0,5323,0,11905.06754,0,2,3,40,4,0,0,1,2,115,19,39,0,2,0,0,0,1,840.179082,0,1
7958,2,5682,0,4212.8026,0,2,1,0,0,0,10097,0,1,110,17,69,0,1,1,3,0,3,218.635593,0,1
7959,2,1619,1,5553.18672,0,1,1,22,1,0,33255,1,1,138,0,20,0,1,1,3,0,1,662.4,4,1
7960,2,7926,3,26538.57925,0,0,0,6,1,0,94132,1,1,73,31,68,0,2,1,4,1,2,350.4,0,2
7961,1,1870,3,6511.467626,0,1,4,1,1,1,42602,0,1,85,7,75,3,3,1,5,1,0,63.161647,5,1
7962,1,3562,2,4730.355248,0,0,2,31,2,1,17250,2,1,62,16,90,0,3,1,5,1,2,175.528642,0,1
7963,1,862,1,2908.020838,0,0,1,3,1,1,74212,2,1,73,16,26,0,1,1,4,1,2,188.878749,0,2
7964,1,6569,4,4821.156466,0,0,0,35,1,1,85756,0,0,61,18,74,0,3,1,5,3,1,117.036869,0,1
7965,0,3887,0,2248.449633,1,0,0,18,3,0,24910,1,2,63,7,63,1,1,1,5,0,1,347.857619,0,1
7966,1,5162,3,5232.454958,0,0,0,54,1,1,41596,1,1,66,12,12,0,5,1,5,1,2,316.8,0,1
7967,1,1089,2,2557.585549,0,0,0,54,1,1,72202,1,1,63,12,13,0,1,0,2,1,1,453.6,5,2
7968,1,7594,1,5871.175279,0,1,0,15,1,1,33967,1,0,76,0,60,0,8,1,3,1,0,364.8,0,2
7969,2,6888,1,3681.978995,0,1,4,20,1,0,77951,0,1,93,28,46,3,1,0,1,3,1,19.668633,5,1
7970,2,17,3,5918.066128,0,0,2,48,1,0,77521,1,1,73,6,66,0,3,1,5,2,2,350.4,5,2
7971,0,5805,3,16152.90489,0,0,1,37,4,1,0,1,0,109,12,66,0,2,1,5,0,0,852.460341,4,0
7972,1,4412,0,4984.618655,1,0,0,23,1,1,86305,0,1,62,1,99,0,5,0,1,1,2,80.73124,0,1
7973,0,1493,0,6637.228238,0,1,3,31,4,1,0,1,1,92,4,83,2,3,1,3,2,2,662.4,0,1
7974,2,3867,1,5979.724161,1,1,3,54,1,0,57693,1,0,76,16,56,0,3,1,4,1,0,547.2,0,1
7975,0,3257,3,7736.457821,0,0,1,34,4,0,0,0,1,112,6,37,3,7,0,2,1,0,78.975117,3,1
7976,1,5035,1,5644.474853,0,0,0,58,1,1,33137,1,2,74,16,8,0,4,1,4,2,3,472.500375,5,1
7977,0,8734,4,6944.739992,0,0,3,45,4,1,0,1,2,68,24,31,0,2,1,3,0,1,489.6,0,1
7978,2,122,1,7373.225991,0,0,1,0,1,0,44938,1,1,183,7,37,0,1,1,5,1,1,2069.309854,1,0
7979,1,8418,3,13979.09014,0,2,3,20,1,1,33617,1,1,117,6,12,0,2,1,5,0,0,761.722334,0,1
7980,1,5358,0,2395.968567,0,0,1,33,1,1,38460,2,0,61,11,98,0,1,1,5,0,1,191.365686,0,1
7981,0,6171,1,2387.858281,0,0,1,28,4,1,0,1,2,67,23,88,0,1,1,5,0,3,482.4,0,1
7982,2,3467,4,4883.335068,0,1,1,29,1,0,40171,2,1,123,13,23,0,1,1,3,1,2,576.880144,3,1
7983,0,3573,4,20496.69426,0,0,3,16,4,0,0,1,2,64,10,72,0,2,1,4,0,1,307.2,0,1
7984,1,5047,2,2491.317024,1,0,2,18,1,1,36631,0,0,62,30,77,0,1,1,5,0,0,67.530904,0,0
7985,2,7301,2,7372.230729,0,0,0,13,1,0,74335,2,2,187,3,4,0,1,0,0,2,0,896.436023,1,2
7986,2,3143,1,12625.27947,0,2,0,47,1,0,79421,0,1,104,2,85,0,2,1,4,0,0,115.126739,0,1
7987,1,5621,3,5261.419836,0,0,0,50,1,1,38466,2,2,68,18,5,0,8,1,4,0,0,204.685796,5,1
7988,2,7390,0,4895.811925,0,0,1,50,1,0,54495,2,1,61,7,3,0,8,1,5,0,1,182.350945,0,1
7989,0,502,3,4034.926461,0,0,1,39,4,0,0,1,2,112,8,28,0,1,2,8,2,1,806.4,4,1
7990,0,8644,3,10179.71704,1,2,0,49,3,0,14290,1,1,271,20,40,0,1,1,5,0,0,1300.8,2,1
7991,0,7567,1,17497.52201,1,0,1,44,4,1,0,1,0,73,9,94,0,2,1,5,0,0,350.4,5,1
7992,1,3984,2,10569.62547,0,1,0,8,1,1,45776,0,1,89,2,17,0,2,1,4,0,0,95.95081,0,1
7993,1,259,0,7842.865664,0,1,1,48,1,1,94263,0,1,98,33,78,0,3,1,3,1,1,112.420211,0,1
7994,2,6008,4,7942.448548,0,2,3,56,0,0,12181,1,0,108,10,19,0,4,1,3,1,3,591.511506,0,1
7995,1,3131,1,17002.02246,0,1,0,25,1,1,97268,0,1,85,23,88,0,2,1,5,0,0,35.278648,0,1
7996,2,5389,1,2602.212965,0,0,1,8,0,0,28995,1,1,67,28,42,0,1,1,5,1,1,321.6,0,1
7997,2,7366,3,4112.841668,0,0,3,37,0,0,25030,1,1,113,16,97,4,1,1,5,1,1,542.4,4,1
7998,2,7736,3,5213.068893,0,0,1,4,0,0,12613,1,0,70,6,81,0,3,1,5,0,2,336.0,0,2
7999,0,3334,1,2292.791874,0,0,0,52,4,0,0,1,2,64,18,30,0,1,1,5,0,1,460.8,5,1
8000,1,3154,1,3933.813993,1,0,3,12,1,1,25927,1,2,103,6,20,0,1,1,5,1,3,674.973614,3,1
8001,0,3120,0,9234.277026,0,1,1,40,4,0,0,1,2,134,29,43,0,6,0,2,0,1,643.2,3,1
8002,0,1129,3,4650.063763,1,0,1,21,3,1,28215,1,2,65,15,26,0,3,1,5,0,0,468.0,5,1
8003,1,3786,2,3954.344534,1,0,0,41,0,1,18375,1,1,103,8,50,0,1,1,4,0,1,535.080276,4,0
8004,2,5253,1,6953.952351,0,1,3,43,1,0,43221,2,1,87,33,51,0,7,2,7,0,1,398.735257,0,0
8005,0,1753,1,2876.775085,0,1,0,34,4,1,0,1,2,84,4,29,0,1,1,3,2,1,849.011958,0,1
8006,0,8905,4,6265.343299,1,1,2,1,4,0,0,1,1,84,18,25,1,4,1,5,0,0,481.025786,0,1
8007,1,1389,3,3145.456489,0,1,3,54,1,1,52082,1,1,79,2,47,0,1,1,5,3,1,379.2,0,2
8008,1,6149,1,2688.878609,0,0,3,31,1,1,50719,1,2,68,10,28,0,1,1,5,1,2,394.248334,0,1
8009,0,8702,4,4749.127521,0,1,0,21,4,0,0,1,1,123,33,35,0,1,1,4,2,2,590.4,3,1
8010,0,624,1,8364.502793,0,0,3,4,4,0,0,1,1,110,7,40,0,5,0,1,0,1,528.0,3,2
8011,1,1595,1,3450.328786,0,1,3,53,1,1,39248,2,1,87,27,22,0,1,1,3,3,0,386.765125,0,1
8012,0,4014,3,2935.838245,0,1,1,52,4,0,0,1,2,82,11,35,0,1,1,5,0,3,590.4,0,1
8013,1,1090,4,2772.502139,0,0,3,3,1,1,68463,1,1,70,19,67,1,1,1,3,1,2,336.0,0,1
8014,1,282,1,3963.40327,0,1,3,26,1,1,38096,1,0,99,3,28,0,1,1,3,0,0,475.2,5,1
8015,1,3137,4,8062.546117,0,0,1,29,1,1,42124,1,1,101,3,78,0,6,1,4,3,1,484.8,3,1
8016,2,205,1,7805.31287,1,0,1,16,3,0,21073,1,0,106,25,54,1,3,1,4,0,0,508.8,3,2
8017,2,4194,3,4855.773614,0,0,0,54,1,0,24149,1,1,61,15,10,0,3,1,3,0,0,292.8,0,2
8018,2,5453,4,2886.451602,1,1,3,9,3,0,10312,1,1,78,10,63,0,1,1,5,1,0,486.278557,0,0
8019,0,5534,0,2724.430809,0,1,0,53,4,1,0,1,0,77,15,31,0,1,1,3,0,1,404.82483,5,1
8020,1,7316,1,9976.24549,0,0,0,37,1,1,74115,2,1,63,24,24,0,2,1,4,1,1,275.349481,0,1
8021,1,7211,1,3755.260251,0,1,3,40,1,1,34624,2,1,95,28,66,0,1,1,5,1,2,270.370335,0,1
8022,2,7847,0,9642.214529,0,1,0,38,1,0,36108,1,0,128,5,35,2,9,1,4,2,0,614.4,3,0
8023,0,1213,2,4573.998134,0,1,3,49,4,0,0,1,2,127,22,53,0,1,2,7,0,0,914.4,4,2
