,clust,Award?,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
3411,2,0,3434,105737,0,5,1,1,71728,13,0,0,1705
3412,0,0,3435,22551,0,1,1,1,0,0,0,0,1794
3413,0,0,3436,35474,0,1,1,1,15086,6,0,0,1479
3414,0,0,3437,21854,0,1,1,1,500,1,500,1,1100
3415,0,0,3438,50386,0,1,1,1,2750,8,0,0,1721
3416,0,0,3439,28502,0,1,1,1,2375,12,0,0,1732
3417,1,1,3440,238446,1082,4,1,1,37766,28,1550,11,890
3418,0,0,3441,20516,0,1,1,1,3500,20,0,0,1429
3419,0,0,3442,97391,0,1,1,1,26299,8,0,0,1607
3420,0,0,3443,29253,2305,1,1,1,7625,5,0,0,1630
3421,0,0,3444,139982,0,1,1,1,14500,6,0,0,1430
3422,0,0,3445,68192,0,1,1,1,1300,9,1300,9,1640
3423,0,0,3446,21615,0,1,1,1,5043,13,1000,2,1069
3424,1,1,3447,36829,0,4,1,1,42497,19,1001,1,1015
3425,2,0,3448,152178,0,4,1,1,39760,15,248,1,1073
3426,0,0,3449,17397,0,1,1,1,1750,7,0,0,1215
3427,0,0,3450,45006,0,1,1,1,1400,6,300,4,925
3428,0,0,3451,4289,0,1,1,1,2350,4,750,2,1083
3429,1,1,3452,133351,0,5,1,1,84215,43,7000,22,1529
3430,0,0,3453,42093,0,1,1,1,1831,4,0,0,1526
3431,2,0,3454,74331,0,3,1,1,15779,14,0,0,1514
3432,0,0,3455,120462,3649,1,1,1,10500,9,750,2,1503
3433,0,0,3456,14243,0,1,1,1,6654,17,0,0,1487
3434,0,0,3457,6803,0,1,1,1,1644,11,0,0,1296
3435,0,0,3458,8885,0,1,1,1,1500,5,0,0,1386
3436,0,0,3459,38761,0,2,1,1,9015,12,0,0,1533
3437,0,0,3460,5500,0,1,1,1,0,0,0,0,989
3438,2,0,3461,76660,0,3,1,1,38807,24,3341,1,1193
3439,0,0,3462,30463,0,1,1,1,4619,9,0,0,1275
3440,0,0,3463,6914,0,1,1,1,0,0,0,0,812
3441,0,0,3464,67495,0,2,1,1,8620,8,0,0,1302
3442,0,0,3465,15339,0,1,1,1,1375,4,0,0,628
3443,0,0,3466,5745,0,1,1,1,400,4,400,4,1067
3444,2,0,3467,81155,0,4,1,1,49904,41,0,0,1276
3445,2,0,3468,45432,0,3,1,1,12833,15,0,0,1322
3446,0,0,3469,39386,0,1,1,1,18722,7,0,0,1359
3447,1,1,3470,69647,0,4,1,1,45175,20,2250,3,854
3448,0,0,3471,25849,0,1,1,1,0,0,0,0,996
3449,0,0,3472,3625,0,1,1,1,0,0,0,0,1369
3450,3,1,3473,4057,0,1,1,1,23050,11,2550,7,1135
3451,0,0,3474,30273,0,1,1,1,1720,8,0,0,1117
3452,3,1,3475,24750,0,1,1,1,0,0,0,0,968
3453,0,0,3476,12471,0,1,1,1,0,0,0,0,666
3454,0,0,3477,2000,0,1,1,1,0,0,0,0,1479
3455,0,0,3478,2827,0,1,1,1,0,0,0,0,1375
3456,2,0,3479,63121,0,3,1,1,16634,16,150,1,1349
3457,0,0,3480,19694,0,1,1,1,2125,10,0,0,1436
3458,0,0,3481,11571,0,1,1,1,0,0,0,0,1116
3459,0,0,3482,26933,0,1,1,1,750,6,0,0,1299
3460,0,0,3483,1456,0,1,1,1,500,1,0,0,1130
3461,3,1,3484,16188,0,1,1,1,3726,7,300,4,900
3462,1,1,3485,12088,0,4,1,1,27292,17,100,1,1298
3463,3,1,3486,119214,0,1,1,1,19633,23,15533,17,1041
3464,0,0,3487,66956,0,1,1,1,4520,5,1508,1,1342
3465,0,0,3488,4360,0,1,1,1,2000,9,0,0,1355
3466,0,0,3489,7056,0,1,1,1,0,0,0,0,1057
3467,3,1,3490,32934,0,1,1,1,500,1,0,0,858
3468,0,0,3491,6551,0,1,1,1,300,3,300,3,1117
3469,0,0,3492,24915,0,1,1,1,265,3,0,0,1184
3470,0,0,3493,10100,0,1,1,1,4400,12,2900,9,1032
3471,0,0,3494,20691,0,1,1,1,16448,6,0,0,1227
3472,0,0,3495,11676,0,1,1,1,1000,1,0,0,1158
3473,0,0,3496,31504,0,1,1,1,7358,2,0,0,1022
3474,0,0,3497,12093,0,1,1,1,1605,4,0,0,1411
3475,0,0,3498,44353,0,1,1,1,2500,1,0,0,138
3476,0,0,3499,35557,0,1,1,1,350,3,0,0,1135
3477,3,1,3500,38465,0,1,1,1,10550,3,550,2,1580
3478,0,0,3501,3258,0,1,1,1,0,0,0,0,106
3479,0,0,3502,31224,1000,1,1,1,1150,7,650,6,1508
3480,0,0,3503,93191,0,1,1,1,10463,17,3100,7,1539
3481,0,0,3504,20010,0,1,1,1,0,0,0,0,1302
3482,0,0,3505,37866,0,2,1,1,9200,18,0,0,1230
3483,0,0,3506,65664,0,2,1,1,11899,5,0,0,1121
3484,3,1,3507,59967,0,1,1,1,10000,4,0,0,959
3485,1,1,3508,12134,899,4,1,1,57676,25,3064,9,974
3486,0,0,3509,19892,0,1,1,1,3505,13,0,0,1240
3487,0,0,3510,38292,0,1,2,1,12487,13,250,2,531
3488,2,0,3511,68224,0,4,1,1,28916,16,0,0,1258
3489,0,0,3512,103645,7257,1,1,1,3450,3,950,2,1374
3490,2,0,3513,189077,3867,4,1,1,54353,27,100,1,542
3491,0,0,3514,3246,0,1,1,1,0,0,0,0,1401
3492,0,0,3515,33323,0,1,1,1,0,0,0,0,1405
3493,3,1,3516,114719,0,1,1,1,0,0,0,0,1136
3494,2,0,3517,60319,0,3,1,1,22051,19,50,1,817
3495,0,0,3518,25705,0,1,1,1,0,0,0,0,1180
3496,2,0,3519,52475,0,3,1,1,14447,13,0,0,962
3497,2,0,3520,151265,0,5,1,1,61068,13,0,0,1213
3498,3,1,3521,960,0,1,1,1,6000,1,0,0,1262
3499,0,0,3522,17036,0,1,1,1,0,0,0,0,1210
3500,0,0,3523,34458,0,1,1,1,1883,8,0,0,843
3501,1,1,3524,177785,0,5,1,1,77203,15,0,0,1251
3502,0,0,3525,13125,0,1,1,1,550,4,550,4,268
3503,0,0,3526,14494,0,1,1,1,500,1,0,0,575
3504,0,0,3527,13460,0,1,1,1,0,0,0,0,271
3505,0,0,3528,9216,0,1,1,1,340,3,0,0,1466
3506,0,0,3529,22840,0,1,1,1,0,0,0,0,773
3507,1,1,3530,22289,0,3,1,1,18105,34,189,1,1501
3508,3,1,3531,9389,0,1,1,1,4195,5,695,2,1509
3509,0,0,3532,26375,0,1,1,1,7875,38,0,0,1431
3510,0,0,3533,3625,0,1,1,1,2000,9,0,0,1431
3511,0,0,3534,16200,0,1,1,1,5375,28,0,0,1407
3512,0,0,3535,40465,0,1,1,1,6540,28,0,0,1408
3513,0,0,3536,1000,0,1,1,1,375,3,0,0,1382
3514,0,0,3537,4750,0,1,1,1,1875,8,0,0,1416
3515,2,0,3538,74280,0,3,1,1,23735,18,0,0,1425
3516,0,0,3539,1250,0,1,1,1,625,5,0,0,1071
3517,2,0,3540,60014,0,4,1,1,45105,32,500,2,669
3518,0,0,3541,12250,0,1,1,1,4875,32,0,0,1346
3519,0,0,3542,8250,0,1,1,1,3000,17,0,0,915
3520,0,0,3543,15732,0,1,1,1,6875,33,0,0,666
3521,0,0,3544,9300,0,1,1,1,3250,18,0,0,1396
3522,0,0,3545,9500,0,1,1,1,3125,18,0,0,1415
3523,0,0,3546,3750,0,1,1,1,1500,5,0,0,1397
3524,0,0,3547,12350,0,1,1,1,4125,26,0,0,1314
3525,0,0,3548,13623,0,1,1,1,2625,14,0,0,1330
3526,0,0,3549,10824,0,1,1,1,3375,19,0,0,867
3527,0,0,3550,1250,0,1,1,1,1250,3,0,0,679
3528,0,0,3551,17215,0,1,1,1,1750,7,0,0,1423
3529,0,0,3552,16825,0,1,1,1,4250,27,0,0,1431
3530,0,0,3553,2125,0,1,1,1,875,7,0,0,1396
3531,0,0,3554,9175,0,1,1,1,4000,25,0,0,1428
3532,0,0,3555,23717,0,1,1,1,3375,19,0,0,1404
3533,0,0,3556,18750,0,1,1,1,7000,44,0,0,1036
3534,0,0,3557,6125,0,1,1,1,2750,8,0,0,144
3535,0,0,3558,4399,0,1,1,1,750,6,0,0,1369
3536,0,0,3559,10200,0,1,1,1,3625,15,0,0,1408
3537,0,0,3560,49151,0,2,1,1,12931,38,0,0,1423
3538,0,0,3561,9375,0,1,1,1,3250,19,0,0,1410
3539,0,0,3562,8992,0,1,1,1,1250,3,0,0,1417
3540,0,0,3563,13936,0,1,1,1,1625,6,0,0,1418
3541,0,0,3564,5250,0,1,1,1,1875,8,0,0,1418
3542,0,0,3565,5500,0,1,1,1,2875,9,0,0,1428
3543,0,0,3566,29182,0,1,1,1,3517,18,642,2,1404
3544,0,0,3567,7400,0,1,1,1,2600,14,0,0,1394
3545,0,0,3568,4350,0,1,1,1,2100,10,0,0,1409
3546,0,0,3569,6875,0,1,1,1,4625,30,0,0,581
3547,0,0,3570,6000,0,1,1,1,2250,4,0,0,713
3548,0,0,3571,11927,0,1,1,1,4000,15,500,1,1188
3549,0,0,3572,11864,0,1,1,1,2500,13,0,0,1397
3550,0,0,3573,10000,0,1,1,1,3375,19,0,0,1418
3551,0,0,3574,5375,0,1,1,1,1375,11,0,0,1396
3552,0,0,3575,4500,0,1,1,1,1500,5,0,0,1033
3553,0,0,3576,4150,0,1,1,1,375,3,0,0,1424
3554,0,0,3577,9125,0,1,1,1,750,6,0,0,1174
3555,0,0,3578,13301,0,1,1,1,3500,21,0,0,1400
3556,0,0,3579,16504,0,1,1,1,500,4,0,0,1397
3557,0,0,3580,10400,0,1,1,1,1840,10,0,0,1397
3558,0,0,3581,3750,0,1,1,1,1750,7,0,0,1178
3559,0,0,3582,8725,0,1,1,1,5600,14,0,0,1426
3560,0,0,3583,7388,0,1,1,1,3958,15,150,1,446
3561,0,0,3584,16700,0,1,1,1,1500,5,0,0,1269
3562,0,0,3585,11850,0,1,1,1,4475,29,0,0,893
3563,0,0,3586,62705,0,1,1,1,2750,15,0,0,1422
3564,0,0,3587,2125,0,1,1,1,625,5,0,0,1248
3565,0,0,3588,11875,0,1,1,1,3625,22,0,0,1408
3566,0,0,3589,7375,0,1,1,1,2750,13,0,0,714
3567,1,1,3590,54264,0,3,1,1,15178,17,0,0,1397
3568,2,0,3591,49482,0,4,1,1,33147,23,0,0,1255
3569,2,0,3592,48607,0,3,1,1,18284,37,0,0,1339
3570,0,0,3593,3967,0,1,1,1,375,3,0,0,1337
3571,0,0,3594,6250,0,1,1,1,2250,11,0,0,1365
3572,0,0,3595,11572,0,1,1,1,7164,22,0,0,1163
3573,0,0,3596,12000,0,1,1,1,5625,34,0,0,859
3574,0,0,3597,1500,0,1,1,1,500,4,0,0,893
3575,0,0,3598,5875,0,1,1,1,2125,10,0,0,997
3576,0,0,3599,13350,0,1,1,1,3850,24,0,0,1071
3577,0,0,3600,10197,0,1,1,1,3098,10,0,0,723
3578,0,0,3601,3250,0,1,1,1,2125,10,0,0,1117
3579,0,0,3602,12375,0,1,1,1,3875,24,0,0,863
3580,0,0,3603,7625,0,1,1,1,4375,21,0,0,1393
3581,0,0,3604,11875,0,1,1,1,3625,22,0,0,1388
3582,0,0,3605,1625,0,1,1,1,1250,3,0,0,1381
3583,3,1,3606,160114,500,1,1,1,71954,86,30817,53,1373
3584,0,0,3607,4500,0,1,1,1,2250,11,0,0,666
3585,0,0,3608,2625,0,1,1,1,1375,4,0,0,850
3586,0,0,3609,5400,0,1,1,1,1875,8,0,0,1324
3587,0,0,3610,28745,0,1,1,1,10375,43,0,0,1323
3588,0,0,3611,12675,0,1,1,1,4875,25,0,0,1390
3589,0,0,3612,2875,0,1,1,1,1375,4,0,0,1381
3590,0,0,3613,4500,0,1,1,1,2125,10,0,0,1271
3591,0,0,3614,500,0,1,1,1,125,1,0,0,1355
3592,0,0,3615,11361,0,1,1,1,3375,20,0,0,1367
3593,0,0,3616,9794,0,1,1,1,2250,11,0,0,968
3594,1,1,3617,27619,0,4,1,1,83726,68,14050,46,1325
3595,0,0,3618,21842,0,1,1,1,3250,19,0,0,929
3596,0,0,3619,37478,0,1,1,1,5409,4,5409,4,429
3597,0,0,3620,6305,0,1,1,1,0,0,0,0,1031
3598,0,0,3621,13749,0,1,1,1,400,4,400,4,996
3599,0,0,3622,7591,0,1,1,1,0,0,0,0,926
3600,0,0,3623,10508,0,1,1,1,0,0,0,0,309
3601,2,0,3624,74093,0,3,1,1,20055,37,0,0,949
3602,0,0,3625,11692,0,1,1,1,0,0,0,0,95
3603,0,0,3626,1022,0,1,1,1,0,0,0,0,463
3604,0,0,3627,12964,500,1,1,1,450,3,350,2,943
3605,3,1,3628,265,0,1,1,1,6000,1,0,0,1012
3606,0,0,3629,17191,0,1,1,1,2484,6,2484,6,922
3607,0,0,3630,29836,0,1,1,1,16165,3,0,0,815
3608,0,0,3631,22647,0,1,1,1,1136,9,0,0,883
3609,3,1,3632,33087,0,2,1,1,24761,9,500,1,724
3610,0,0,3633,5931,0,1,1,1,0,0,0,0,882
3611,0,0,3634,37300,0,1,3,1,23760,19,0,0,676
3612,1,1,3635,23704,0,3,1,1,14935,14,0,0,868
3613,0,0,3636,44038,0,2,1,1,21634,11,0,0,872
3614,0,0,3637,31011,0,1,1,1,0,0,0,0,1130
3615,2,0,3638,64956,0,3,1,1,36694,11,0,0,1012
3616,0,0,3639,12078,0,1,1,1,500,1,500,1,983
3617,1,1,3640,141554,0,4,1,1,41685,15,1000,2,1139
3618,0,0,3641,24847,0,1,1,1,1550,4,0,0,1022
3619,2,0,3642,46207,0,3,1,1,16093,32,0,0,1130
3620,0,0,3643,121779,0,1,1,1,3500,3,1000,2,634
3621,0,0,3644,28049,0,1,1,1,100,2,0,0,1164
3622,0,0,3645,11690,0,1,1,1,0,0,0,0,360
3623,0,0,3646,36491,0,1,1,1,500,1,500,1,1027
3624,1,1,3647,33413,0,3,1,1,31605,8,0,0,647
3625,0,0,3648,9446,0,1,1,1,0,0,0,0,667
3626,2,0,3649,48944,2565,3,1,1,17988,12,0,0,1005
3627,2,0,3650,68092,0,3,1,1,16524,14,500,2,652
3628,0,0,3651,1000,0,1,1,1,1000,1,0,0,148
3629,0,0,3652,1884,0,1,1,1,0,0,0,0,31
3630,0,0,3653,22027,0,1,1,1,1225,3,0,0,653
3631,0,0,3654,4130,0,1,1,1,100,1,0,0,673
3632,0,0,3655,3447,0,1,1,1,1000,1,0,0,872
3633,0,0,3656,59317,4877,1,1,1,4794,3,1194,1,660
3634,0,0,3657,2886,0,1,1,1,500,1,0,0,557
3635,0,0,3658,4028,0,1,1,1,0,0,0,0,346
3636,3,1,3659,45485,0,1,1,1,8417,4,0,0,759
3637,0,0,3660,31539,0,1,1,1,6406,16,200,1,721
3638,0,0,3661,4586,0,1,1,1,1000,1,0,0,249
3639,0,0,3662,20335,0,1,1,1,5115,2,0,0,768
3640,0,0,3663,2250,0,1,1,1,1750,7,0,0,817
3641,0,0,3664,25418,0,1,1,1,50,1,50,1,720
3642,3,1,3665,2686,0,1,1,1,7500,4,500,1,301
3643,0,0,3666,47662,3071,1,1,1,100,1,100,1,760
3644,0,0,3667,4224,0,1,1,1,0,0,0,0,336
3645,0,0,3668,4375,0,1,1,1,2875,16,0,0,248
3646,1,1,3669,76210,0,4,1,1,37937,29,1110,8,798
3647,0,0,3670,10512,0,1,1,1,0,0,0,0,836
3648,0,0,3671,3834,0,1,1,1,500,1,0,0,524
3649,3,1,3672,41537,3576,1,1,1,3000,3,250,1,669
3650,0,0,3673,4584,0,1,1,1,0,0,0,0,652
3651,0,0,3674,19870,0,1,1,1,11075,4,0,0,892
3652,0,0,3675,18088,0,1,1,1,16697,6,0,0,501
3653,0,0,3676,20765,0,1,1,1,15949,4,0,0,319
3654,0,0,3677,7138,0,1,1,1,0,0,0,0,293
3655,0,0,3678,17539,0,1,1,1,500,3,400,2,628
3656,0,0,3679,7038,0,1,1,1,1336,3,1336,3,309
3657,3,1,3680,5459,0,2,1,1,9864,14,0,0,880
3658,0,0,3681,1125,0,1,1,1,0,0,0,0,898
3659,0,0,3682,8994,0,1,1,1,0,0,0,0,1104
3660,0,0,3683,44780,0,1,1,1,2100,3,1100,2,968
3661,3,1,3684,12286,0,2,1,1,7972,11,250,1,1018
3662,0,0,3685,25047,0,1,1,1,500,1,500,1,443
3663,0,0,3686,16844,0,1,1,1,0,0,0,0,483
3664,2,0,3687,49271,0,3,1,1,20695,11,0,0,852
3665,3,1,3688,9157,0,2,1,1,22802,10,1245,3,901
3666,0,0,3689,86588,0,1,1,1,4537,4,0,0,1072
3667,0,0,3690,53027,0,2,1,1,30627,16,0,0,1290
3668,0,0,3691,24765,0,1,1,1,19969,5,0,0,595
3669,0,0,3692,29174,0,1,1,1,100,1,0,0,1087
3670,0,0,3693,1100,0,1,1,1,1100,2,0,0,438
3671,2,0,3694,56712,0,3,1,1,15685,14,500,1,997
3672,0,0,3695,8232,0,1,1,1,0,0,0,0,258
3673,0,0,3696,58816,0,1,1,1,4600,5,1100,3,570
3674,0,0,3697,24295,0,1,1,1,250,2,250,2,621
3675,0,0,3698,20198,0,1,1,1,3139,2,3139,2,601
3676,0,0,3699,24454,0,1,1,1,1919,7,0,0,732
3677,0,0,3700,7847,0,1,1,1,0,0,0,0,284
3678,0,0,3701,29056,0,1,1,1,4354,14,0,0,715
3679,0,0,3702,42071,0,1,1,1,500,1,0,0,502
3680,0,0,3703,570,0,1,1,1,180,4,0,0,785
3681,3,1,3704,8904,0,1,1,1,3740,14,0,0,898
3682,0,0,3705,4354,0,1,1,1,1000,1,0,0,706
3683,0,0,3706,2000,0,1,1,1,0,0,0,0,165
3684,0,0,3707,57346,0,1,1,1,7946,6,5446,5,492
3685,0,0,3708,11303,0,1,1,1,0,0,0,0,119
3686,0,0,3709,642,0,1,1,1,0,0,0,0,355
3687,0,0,3710,1000,0,1,1,1,0,0,0,0,500
3688,1,1,3711,5269,0,3,1,1,22697,13,0,0,604
3689,0,0,3712,38995,0,1,1,1,1200,2,200,1,563
3690,0,0,3713,4652,0,1,1,1,0,0,0,0,207
3691,0,0,3714,500,0,1,1,1,0,0,0,0,340
3692,0,0,3715,4546,0,1,1,1,1000,1,0,0,239
3693,0,0,3716,31673,0,1,1,1,2500,1,0,0,283
3694,0,0,3717,8684,0,1,1,1,0,0,0,0,544
3695,0,0,3718,2104,0,1,1,1,0,0,0,0,466
3696,0,0,3719,862,0,1,1,1,0,0,0,0,8
3697,0,0,3720,972,972,1,1,1,0,0,0,0,2
3698,0,0,3721,4490,0,1,1,1,0,0,0,0,107
3699,0,0,3722,13560,0,1,1,1,0,0,0,0,368
3700,0,0,3723,2000,0,1,1,1,0,0,0,0,520
3701,0,0,3724,8964,3861,1,1,1,0,0,0,0,594
3702,0,0,3725,1837,0,1,1,1,1000,1,0,0,219
3703,0,0,3726,500,0,1,1,1,0,0,0,0,122
3704,0,0,3727,4090,0,1,1,1,0,0,0,0,59
3705,0,0,3728,12264,0,1,1,1,0,0,0,0,267
3706,2,0,3729,54950,0,3,1,1,30500,9,0,0,450
3707,0,0,3730,16094,0,1,1,1,0,0,0,0,199
3708,0,0,3731,1000,0,1,1,1,0,0,0,0,594
3709,0,0,3732,6705,0,1,1,1,600,2,0,0,507
3710,0,0,3733,6338,0,1,1,1,0,0,0,0,322
3711,0,0,3734,3110,0,1,1,1,1100,2,0,0,345
3712,0,0,3735,3000,0,1,1,1,1000,1,0,0,270
3713,0,0,3736,23257,0,1,1,1,0,0,0,0,361
3714,0,0,3737,18933,0,1,1,1,0,0,0,0,284
3715,2,0,3738,93198,0,3,1,1,28923,18,0,0,500
3716,0,0,3739,9862,0,1,1,1,1693,3,693,2,309
3717,0,0,3740,16501,0,1,1,1,0,0,0,0,360
3718,0,0,3741,9264,0,1,1,1,4830,15,0,0,424
3719,0,0,3742,4676,0,1,1,1,0,0,0,0,141
3720,0,0,3743,4636,0,1,1,1,0,0,0,0,42
3721,0,0,3744,3065,0,1,1,1,0,0,0,0,87
3722,0,0,3745,3230,0,1,1,1,0,0,0,0,10
3723,0,0,3746,8660,0,1,1,1,0,0,0,0,172
3724,0,0,3747,1500,0,1,1,1,0,0,0,0,60
3725,0,0,3748,2627,0,1,1,1,0,0,0,0,25
3726,0,0,3749,1224,0,1,1,1,0,0,0,0,269
3727,0,0,3750,12602,0,1,1,1,5632,5,500,1,158
3728,0,0,3751,1022,0,1,1,1,0,0,0,0,277
3729,0,0,3752,3788,0,1,1,1,0,0,0,0,61
3730,0,0,3753,1446,0,1,1,1,0,0,0,0,99
3731,0,0,3754,20882,0,1,1,1,1000,1,0,0,328
3732,0,0,3755,5450,0,1,1,1,125,3,0,0,687
3733,0,0,3756,25730,0,1,1,1,1431,3,931,2,630
3734,0,0,3757,6835,0,1,1,1,765,3,0,0,596
3735,0,0,3758,16936,0,1,1,1,14970,2,0,0,580
3736,0,0,3759,20410,0,1,1,1,0,0,0,0,541
3737,0,0,3760,1500,0,1,1,1,0,0,0,0,480
3738,0,0,3761,27759,0,1,1,1,7195,5,0,0,499
3739,0,0,3762,500,0,1,1,1,500,1,0,0,493
3740,1,1,3763,25054,0,3,1,1,32592,17,3409,6,486
3741,0,0,3764,4751,0,1,1,1,0,0,0,0,334
3742,0,0,3765,5354,0,1,1,1,0,0,0,0,32
3743,0,0,3766,1500,0,1,1,1,1500,1,0,0,235
3744,0,0,3767,6356,0,1,1,1,5000,1,0,0,180
3745,0,0,3768,642,0,1,1,1,642,3,0,0,170
3746,0,0,3769,7504,0,1,1,1,0,0,0,0,100
3747,0,0,3770,6015,4929,1,1,1,0,0,0,0,30
3748,1,1,3771,27488,0,3,1,1,23927,21,0,0,2273
3749,0,0,3772,39956,0,1,1,1,0,0,0,0,3206
3750,0,0,3773,35569,0,2,1,1,27119,21,0,0,3357
3751,1,1,3774,55472,0,3,1,1,17848,18,3763,3,3566
3752,3,1,3775,15682,0,1,1,1,5025,6,500,1,3298
3753,1,1,3776,70178,0,5,1,1,61530,12,1300,6,3306
3754,3,1,3777,221543,0,1,1,1,10300,5,200,3,3554
3755,3,1,3778,77978,0,1,1,1,1373,10,650,6,3753
3756,3,1,3779,203353,0,1,1,1,14000,13,4000,8,3557
3757,0,0,3780,68684,0,2,1,1,5756,13,0,0,2892
3758,0,0,3781,23352,0,1,1,1,3600,8,3600,8,1459
3759,0,0,3782,24228,0,1,1,1,2850,15,0,0,3452
3760,3,1,3783,19483,0,1,1,1,4263,18,0,0,3589
3761,1,1,3784,78231,0,3,1,1,19182,13,0,0,3102
3762,3,1,3785,74531,0,1,2,1,10914,17,750,3,3456
3763,2,0,3786,83276,0,3,1,1,22539,8,650,2,3424
3764,0,0,3787,21216,0,2,1,1,7787,12,0,0,3378
3765,0,0,3788,17967,0,1,1,1,1500,5,0,0,3340
3766,0,0,3789,4000,0,1,1,1,0,0,0,0,3453
3767,0,0,3790,74651,0,2,1,1,10893,22,0,0,3456
3768,0,0,3791,400,0,1,1,1,160,1,0,0,3460
3769,1,1,3792,35766,0,4,1,1,49702,20,784,1,3503
3770,0,0,3793,2000,0,1,1,1,0,0,0,0,3188
3771,2,0,3794,48296,0,3,1,1,31329,9,500,1,3061
3772,1,1,3795,822321,0,5,1,1,138334,26,600,2,3288
3773,0,0,3796,140544,0,1,1,1,1021,3,500,1,3342
3774,0,0,3797,43971,0,1,1,1,1491,11,0,0,2350
3775,1,1,3798,10635,0,4,1,1,45212,20,0,0,2131
3776,0,0,3799,13986,0,1,1,1,400,1,400,1,3398
3777,1,1,3800,46269,0,3,1,1,20594,14,0,0,3487
3778,0,0,3801,27712,0,1,1,1,750,2,750,2,3491
3779,0,0,3802,35850,0,1,3,1,17759,18,0,0,3439
3780,0,0,3803,7630,0,1,1,1,220,3,0,0,3403
3781,0,0,3804,31541,0,1,1,1,5101,12,0,0,3488
3782,3,1,3805,8009,0,1,1,1,8102,12,2850,6,3279
3783,1,1,3806,14791,0,3,1,1,23956,26,300,2,2689
3784,2,0,3807,65141,0,4,1,1,31463,26,2550,2,3452
3785,2,0,3808,68907,0,4,1,1,33434,10,0,0,3365
3786,0,0,3809,27669,0,1,1,1,3219,7,0,0,3413
3787,3,1,3810,62589,0,1,1,1,10000,4,0,0,2803
3788,3,1,3811,374613,0,1,2,1,23592,31,5000,14,3463
3789,2,0,3812,97768,0,4,1,1,26734,13,0,0,3119
3790,0,0,3813,73159,0,1,1,1,358,4,358,4,3237
3791,2,0,3814,48577,0,4,1,1,34224,16,0,0,2794
3792,1,1,3815,70614,0,4,1,1,32417,18,0,0,3519
3793,0,0,3816,38827,0,1,1,1,0,0,0,0,2993
3794,0,0,3817,29919,0,1,1,1,1225,3,0,0,2949
3795,0,0,3818,9673,0,1,1,1,0,0,0,0,2501
3796,1,1,3819,72309,0,4,1,1,41949,20,289,2,1735
3797,0,0,3820,55473,0,2,1,1,10156,7,0,0,1751
3798,3,1,3821,706,0,1,1,1,730,3,100,1,1739
3799,0,0,3822,7698,0,1,1,1,0,0,0,0,1734
3800,1,1,3823,72019,0,3,1,1,20430,8,0,0,1789
3801,2,0,3824,89876,0,4,1,1,51620,17,0,0,1739
3802,0,0,3825,19821,0,1,1,1,2525,3,425,1,1731
3803,0,0,3826,6850,0,1,1,1,2225,11,0,0,1719
3804,3,1,3827,32091,0,1,1,1,8426,17,1000,2,1731
3805,0,0,3828,26055,0,1,1,1,3320,14,0,0,1727
3806,3,1,3829,122488,0,1,1,1,2800,17,1300,16,1718
3807,2,0,3830,126028,0,3,1,1,23974,19,668,1,1716
3808,2,0,3831,94201,0,3,1,1,21559,13,0,0,1716
3809,0,0,3832,6240,0,1,1,1,0,0,0,0,1679
3810,0,0,3833,13899,0,1,1,1,5125,31,0,0,1705
3811,3,1,3834,15832,2376,1,1,1,8130,20,500,1,1698
3812,0,0,3835,891,0,1,1,1,891,8,0,0,1703
3813,0,0,3836,21787,0,1,1,1,1500,5,0,0,1704
3814,0,0,3837,71502,0,2,1,1,9482,13,0,0,1699
3815,0,0,3838,3420,0,1,1,1,1750,7,0,0,1690
3816,1,1,3839,7535,0,3,1,1,18487,20,0,0,1678
3817,0,0,3840,28132,0,1,1,1,465,5,0,0,1702
3818,3,1,3841,67329,0,1,1,1,6500,3,0,0,1696
3819,1,1,3842,20971,1490,4,1,1,43527,34,0,0,1695
3820,0,0,3843,11500,0,1,1,1,0,0,0,0,1695
3821,0,0,3844,15275,0,1,1,1,2750,8,0,0,1694
3822,2,0,3845,166638,0,5,1,1,64572,22,0,0,1697
3823,2,0,3846,86500,0,4,1,1,51740,20,0,0,1691
3824,0,0,3847,5500,0,1,1,1,5500,11,5500,11,1690
3825,0,0,3848,62121,0,1,1,1,3602,9,0,0,1692
3826,0,0,3849,66315,0,1,1,1,8096,9,0,0,1689
3827,0,0,3850,4342,0,1,1,1,0,0,0,0,1678
3828,0,0,3851,24838,0,1,1,1,500,1,0,0,1684
3829,3,1,3852,23165,0,1,1,1,5990,15,150,1,1678
3830,1,1,3853,25992,0,3,1,1,24333,10,0,0,1678
3831,3,1,3854,59782,0,1,1,1,7500,7,2000,4,1681
3832,3,1,3855,64131,1452,1,1,1,7676,15,4620,11,1681
3833,2,0,3856,96179,0,3,1,1,32069,14,400,2,1667
3834,2,0,3857,101431,0,4,1,1,49801,19,0,0,1677
3835,0,0,3858,12824,0,1,1,1,500,4,0,0,1677
3836,0,0,3859,130595,0,1,1,1,0,0,0,0,1677
3837,3,1,3860,8150,0,1,2,1,14135,41,500,2,1676
3838,0,0,3861,22291,0,1,1,1,3812,11,578,2,1675
3839,0,0,3862,204693,0,1,1,1,5159,5,0,0,1672
3840,0,0,3863,16079,0,1,1,1,6085,4,0,0,1670
